"WaterYear","Month","T0","T1","T3","T5"
53,5,15157.0889316078,14526.7672708963,10377.665197884,8185.67268827418
53,6,4078.516112246,4092.01998838759,4116.16780741049,4138.16956917048
53,7,4021.4850381957,4035.1699612033,4082.71352901579,4115.18437148157
53,8,4023.32145600145,4038.44742541768,4084.74163112585,4125.47051651048
53,9,3722.54180714979,3764.32710313668,3808.68245478219,3888.13944646162
54,10,6462.05858248163,4743.58207172369,4055.26992375236,4065.85723343327
54,11,5502.34388516029,4597.76037616147,4589.30415137929,4584.40450884806
54,12,5465.35663173086,4558.92292435495,4556.30213862329,4553.59882846329
54,1,5461.85227829077,4555.5379967649,4553.62251338944,4550.88258197611
54,2,7632.26006961714,4729.92520018188,4735.90106011569,4741.71788400503
54,3,53738.7586354193,35073.9401378706,5026.63218548694,5036.98065187646
54,4,26515.13758754,24579.4561347304,7776.2819852447,7796.39994766262
54,5,10468.8505441221,10472.5400722473,8274.26662054898,8300.64889250897
54,6,4041.60099953641,4031.02166587719,4049.98764925576,4072.13535438375
54,7,3658.55113459556,3657.24228949698,3653.71643417124,3650.01691119721
54,8,3939.36209701434,3950.75173272029,3976.20048130023,4002.53603092263
54,9,3682.00257033783,3688.47122639596,3763.8207359945,3800.82630732148
55,10,3950.31838102489,3964.24202798643,3967.20237935456,3978.25345640927
55,11,4574.15152262622,4574.44267037525,4569.59753392555,4564.0012837652
55,12,4556.47306800908,4555.71458038199,4552.93441274453,4549.46620323359
55,1,4552.76118280245,4552.02559908077,4549.28796520874,4546.51161401477
55,2,116645.471373195,53528.9350243524,4569.70649643939,4577.66421664729
55,3,120340.635068157,120147.212659668,66549.9240164503,21529.307043803
55,4,47306.2220498749,44172.1465215759,28292.8950180823,14069.3849212582
55,5,21015.9397140331,21023.613906335,14655.8546465691,8297.85420950756
55,6,4135.79550681914,4147.07693951554,4163.63913362466,4184.80249696532
55,7,3675.9986867982,3685.65314750273,3746.08714942612,3788.96881340917
55,8,4081.56519993094,4100.10530369282,4131.38002217725,4163.49312978335
55,9,3939.91974253005,3953.17219303757,3978.21351272385,4000.78435580859
56,10,6809.82643245316,6801.53076682676,4855.51849545559,4144.44908927138
56,11,5372.22271827861,5372.58037586086,4613.43509282366,4601.33294932441
56,12,49308.9700975129,38216.4488893348,7342.98329787877,4551.91823537206
56,1,73488.301644548,90360.5343420649,113319.433957477,4548.46243456607
56,2,71628.4476095107,62796.6099147295,44696.8699544064,23630.8388979003
56,3,128210.373242061,119710.693084191,149405.859295073,179418.066878432
56,4,99836.5229397359,94207.9080520431,112049.12674515,97050.0508993566
56,5,32158.733899334,32110.4720946491,15294.7638208426,14697.6710524711
56,6,8670.10750346179,8683.73237306733,4170.11121572297,4195.2364297442
56,7,8145.40375573849,8167.35106708616,3645.60829007069,3722.05005596604
56,8,8554.65996586727,8567.13240805154,4074.28693105799,4110.58890552273
56,9,8401.17400099533,8444.38452935625,3942.41867302956,3974.13767585694
57,10,12296.5101194595,12301.6931939704,6594.31265575303,4895.46250526965
57,11,9143.93522374029,9144.24176343523,5519.29378106881,4611.15215118063
57,12,9088.66795587919,9087.05254826595,5460.74123355495,4553.22842506163
57,1,9086.51587373721,9085.39164923735,5459.90107249003,4553.5719813941
57,2,39777.7154849671,9199.98871501805,5589.38372613853,4692.50936370206
57,3,144258.303503114,142269.745105498,75418.4490837825,74590.7822093449
57,4,93918.4531080116,97962.6319526395,87632.3992366899,94903.9724873057
57,5,32234.1193615477,32164.0932036353,21070.7494131164,14722.0893011536
57,6,12701.9861216242,8687.78386085171,4185.74050806488,4209.00878808582
57,7,8708.84622438624,8335.97949892949,3993.16686602459,4028.88732231484
57,8,8575.32808238016,8592.26911140365,4055.38816451694,4080.23011379886
57,9,8490.28710960815,8505.41246550572,4013.05279593831,4047.51696750473
